txid,wallet,role,amount,timestamp,fee,script_type
tx_8f5325d624214b02,bc1qaytpa58rave8e98vy9yg,input,11.95287797,2026-07-21T23:45:11.832660,0.00597644,P2PKH
tx_8f5325d624214b02,bc1qph46drstlteegcf4tesr,output,11.30218042,2026-07-21T23:45:11.832660,0.0,P2WPKH
tx_df9b4623ec304b3f,bc1qph46drstlteegcf4tesr,input,11.30218042,2026-07-22T00:19:29.710182,0.00565109,P2PKH
tx_df9b4623ec304b3f,bc1q48lehq0n4llw9ng59r84,output,10.85715088,2026-07-22T00:19:29.710182,0.0,P2WPKH
tx_07efc8e938464346,bc1q48lehq0n4llw9ng59r84,input,10.85715088,2026-07-22T01:11:57.259661,0.00542858,P2PKH
tx_07efc8e938464346,bc1qvv75k3lc9se800q29057,output,10.00416738,2026-07-22T01:11:57.259661,0.0,P2PKH
tx_8e0a201d949e47d5,bc1qvv75k3lc9se800q29057,input,10.00416738,2026-07-22T01:41:28.074578,0.00500208,P2TR
tx_8e0a201d949e47d5,bc1q24uac0qku2gzqw6kdnty,output,9.37901429,2026-07-22T01:41:28.074578,0.0,P2TR
tx_605a108721894a93,bc1q24uac0qku2gzqw6kdnty,input,9.37901429,2026-07-22T03:07:20.996824,0.00468951,P2WPKH
tx_605a108721894a93,bc1qy780nf25we2l6wyztwzc,output,8.86154689,2026-07-22T03:07:20.996824,0.0,P2TR
tx_406cc98152a14d6b,bc1qy780nf25we2l6wyztwzc,input,8.86154689,2026-07-22T04:25:48.768986,0.00443077,P2PKH
tx_406cc98152a14d6b,bc1qwna5cd865lwn27c8df8f,output,8.41396931,2026-07-22T04:25:48.768986,0.0,P2WPKH
tx_193e3af33a9c40ba,bc1qwna5cd865lwn27c8df8f,input,8.41396931,2026-07-22T05:45:42.744658,0.00420698,P2PKH
tx_193e3af33a9c40ba,bc1qfeevw2ycakg9d92r3tyq,output,8.1441653,2026-07-22T05:45:42.744658,0.0,P2TR
tx_1ca0cc88f540479c,bc1qfeevw2ycakg9d92r3tyq,input,8.1441653,2026-07-22T05:56:29.135810,0.00407208,P2WPKH
tx_1ca0cc88f540479c,bc1q5c5d6k8rnska6yrcew20,output,7.88024603,2026-07-22T05:56:29.135810,0.0,P2PKH
tx_f2d5df7aac6442b4,bc1qal2qrgashkz9azlpw5hm,input,4.73903102,2026-06-08T22:13:08.192807,0.00236952,P2PKH
tx_f2d5df7aac6442b4,bc1qx540329dh253m800pagq,output,4.57862703,2026-06-08T22:13:08.192807,0.0,P2PKH
tx_4e358a91c74947db,bc1qx540329dh253m800pagq,input,4.57862703,2026-06-08T22:32:39.983841,0.00228931,P2PKH
tx_4e358a91c74947db,bc1qxndh2edxwy36hyc5y3sz,output,4.40829071,2026-06-08T22:32:39.983841,0.0,P2PKH
tx_2a618c78a1aa4cd2,bc1qxndh2edxwy36hyc5y3sz,input,4.40829071,2026-06-08T23:37:16.489421,0.00220415,P2PKH
tx_2a618c78a1aa4cd2,bc1q2n9hcydhpl7u9j08ykrz,output,4.24326318,2026-06-08T23:37:16.489421,0.0,P2PKH
tx_88ed806877a1498a,bc1q2n9hcydhpl7u9j08ykrz,input,4.24326318,2026-06-09T00:22:37.715434,0.00212163,P2WPKH
tx_88ed806877a1498a,bc1qz43dlma8k47cjfda2cxm,output,4.07457518,2026-06-09T00:22:37.715434,0.0,P2WPKH
tx_c915ce87a963408b,bc1qz43dlma8k47cjfda2cxm,input,4.07457518,2026-06-09T01:42:35.727559,0.00203729,P2WPKH
tx_c915ce87a963408b,bc1qakkwvamds8az8mnzmsyq,output,3.87116574,2026-06-09T01:42:35.727559,0.0,P2TR
tx_bfdd68f0b1434ec9,bc1qakkwvamds8az8mnzmsyq,input,3.87116574,2026-06-09T02:54:37.122116,0.00193558,P2TR
tx_bfdd68f0b1434ec9,bc1qyuxddwj07c3we9gmr465,output,3.62073981,2026-06-09T02:54:37.122116,0.0,P2WPKH
tx_2cca839200df4537,bc1qyuxddwj07c3we9gmr465,input,3.62073981,2026-06-09T03:21:35.152529,0.00181037,P2PKH
tx_2cca839200df4537,bc1qypjg7y2mjg760avrl5fx,output,3.36669048,2026-06-09T03:21:35.152529,0.0,P2WPKH
tx_c803424032f4451a,bc1qypjg7y2mjg760avrl5fx,input,3.36669048,2026-06-09T04:24:47.945671,0.00168335,P2PKH
tx_c803424032f4451a,bc1qsalpyeqx394pycuhng9g,output,3.22016856,2026-06-09T04:24:47.945671,0.0,P2TR
tx_daa49124fe7640b8,bc1qsalpyeqx394pycuhng9g,input,3.22016856,2026-06-09T05:13:33.820854,0.00161008,P2WPKH
tx_daa49124fe7640b8,bc1qcrn436vqzywgayujhl7x,output,2.9931023,2026-06-09T05:13:33.820854,0.0,P2PKH
tx_3c62ca37f8ab4802,bc1qcrn436vqzywgayujhl7x,input,2.9931023,2026-06-09T05:26:41.468844,0.00149655,P2PKH
tx_3c62ca37f8ab4802,bc1q4sxq2ws0mxze54s7d7uj,output,2.75621647,2026-06-09T05:26:41.468844,0.0,P2WPKH
tx_0dd23b95b25c4de3,bc1q4sxq2ws0mxze54s7d7uj,input,2.75621647,2026-06-09T06:18:37.915699,0.00137811,P2TR
tx_0dd23b95b25c4de3,bc1qz7ws85exuus5vkulyegy,output,2.55231299,2026-06-09T06:18:37.915699,0.0,P2WPKH
tx_f39e193a1b394500,bc1qz7ws85exuus5vkulyegy,input,2.55231299,2026-06-09T07:07:02.180444,0.00127616,P2WPKH
tx_f39e193a1b394500,bc1q8mx0lexy55dcec2yj6xf,output,2.36520013,2026-06-09T07:07:02.180444,0.0,P2PKH
tx_0c382aad6f4249de,bc1q3ynsk5juae2vwcznfjmq,input,13.71566,2026-07-18T22:13:08.193057,0.00685783,P2PKH
tx_0c382aad6f4249de,bc1q5lmzhzes4vfgnuyzznj2,output,12.66092951,2026-07-18T22:13:08.193057,0.0,P2WPKH
tx_6663ba0e5adf4388,bc1q5lmzhzes4vfgnuyzznj2,input,12.66092951,2026-07-18T22:36:23.641862,0.00633046,P2PKH
tx_6663ba0e5adf4388,bc1qhpvhjjfttdkk87cqu9qk,output,12.21826252,2026-07-18T22:36:23.641862,0.0,P2PKH
tx_d18b85fc76934450,bc1qhpvhjjfttdkk87cqu9qk,input,12.21826252,2026-07-18T23:17:53.349321,0.00610913,P2PKH
tx_d18b85fc76934450,bc1qf26njmtvuqsg3axemhhy,output,11.48588872,2026-07-18T23:17:53.349321,0.0,P2PKH
tx_48d73f4a5dfb4deb,bc1qf26njmtvuqsg3axemhhy,input,11.48588872,2026-07-18T23:50:36.111762,0.00574294,P2PKH
tx_48d73f4a5dfb4deb,bc1q4hnlv3hxdhzs25gxx4n7,output,10.9771941,2026-07-18T23:50:36.111762,0.0,P2TR
tx_fd0b469b0fbc41b3,bc1q4hnlv3hxdhzs25gxx4n7,input,10.9771941,2026-07-19T01:12:23.915533,0.0054886,P2WPKH
tx_fd0b469b0fbc41b3,bc1qly5hccm5efzr53wwfe9a,output,10.32588486,2026-07-19T01:12:23.915533,0.0,P2PKH
tx_da1ec86e8cbc4b8e,bc1qly5hccm5efzr53wwfe9a,input,10.32588486,2026-07-19T02:31:54.861076,0.00516294,P2WPKH
tx_da1ec86e8cbc4b8e,bc1q0ewv4keqnpjluxthzltr,output,9.62084606,2026-07-19T02:31:54.861076,0.0,P2PKH
tx_e63e1dfedb314800,bc1q0ewv4keqnpjluxthzltr,input,9.62084606,2026-07-19T03:32:32.722872,0.00481042,P2WPKH
tx_e63e1dfedb314800,bc1qwnk2kd6hl66k5putzq70,output,9.06893665,2026-07-19T03:32:32.722872,0.0,P2PKH
tx_b71da84709f64252,bc1qwnk2kd6hl66k5putzq70,input,9.06893665,2026-07-19T04:47:42.015819,0.00453447,P2PKH
tx_b71da84709f64252,bc1q869n3shh6kww7hxtxyz0,output,8.76638518,2026-07-19T04:47:42.015819,0.0,P2PKH
tx_aa0b86b12d144e49,bc1qfv42c9e7ew6ff4p4yk38,input,8.80749686,2026-05-02T22:13:08.193232,0.00440375,P2WPKH
tx_aa0b86b12d144e49,bc1q8jrj6n8a4jyfgv76wnel,output,8.45181032,2026-05-02T22:13:08.193232,0.0,P2PKH
tx_6ad94e213db249eb,bc1q8jrj6n8a4jyfgv76wnel,input,8.45181032,2026-05-02T22:43:30.484637,0.00422591,P2PKH
tx_6ad94e213db249eb,bc1qrvc4a0kmlhtya3ucxu5m,output,8.17665203,2026-05-02T22:43:30.484637,0.0,P2PKH
tx_4129537557504c01,bc1qrvc4a0kmlhtya3ucxu5m,input,8.17665203,2026-05-02T23:44:29.522292,0.00408833,P2PKH
tx_4129537557504c01,bc1q8gd8p8a2ra69nt9qs5g2,output,7.68189985,2026-05-02T23:44:29.522292,0.0,P2WPKH
tx_4cc8d19c6a7b48f3,bc1q8gd8p8a2ra69nt9qs5g2,input,7.68189985,2026-05-03T00:53:50.001340,0.00384095,P2PKH
tx_4cc8d19c6a7b48f3,bc1qta8pgwq98cyc5w5lq9re,output,7.41856483,2026-05-03T00:53:50.001340,0.0,P2PKH
tx_4ae47ea096ad4bb6,bc1qta8pgwq98cyc5w5lq9re,input,7.41856483,2026-05-03T01:36:14.252334,0.00370928,P2WPKH
tx_4ae47ea096ad4bb6,bc1q90swr45f5quxn9el8frw,output,6.94562433,2026-05-03T01:36:14.252334,0.0,P2TR
tx_205124d7a795457f,bc1q90swr45f5quxn9el8frw,input,6.94562433,2026-05-03T02:43:21.327902,0.00347281,P2PKH
tx_205124d7a795457f,bc1q2rqarjpcfcqjf5pfk7en,output,6.49848046,2026-05-03T02:43:21.327902,0.0,P2PKH
tx_4672555eda9a4525,bc1q2rqarjpcfcqjf5pfk7en,input,6.49848046,2026-05-03T03:01:54.039582,0.00324924,P2WPKH
tx_4672555eda9a4525,bc1qeqaavq9df9xx7vs49gup,output,6.03103164,2026-05-03T03:01:54.039582,0.0,P2PKH
tx_02efeb6325bb4005,bc1qeqaavq9df9xx7vs49gup,input,6.03103164,2026-05-03T03:49:59.552365,0.00301552,P2WPKH
tx_02efeb6325bb4005,bc1qalxsq5p2zk05nwwperfl,output,5.75588552,2026-05-03T03:49:59.552365,0.0,P2TR
tx_8a44ce6c6aa74e4d,bc1qalxsq5p2zk05nwwperfl,input,5.75588552,2026-05-03T04:32:33.052596,0.00287794,P2PKH
tx_8a44ce6c6aa74e4d,bc1q4rldxkwa4380g05cntrc,output,5.453705,2026-05-03T04:32:33.052596,0.0,P2WPKH
tx_9946f86d051f4b01,bc1q4rldxkwa4380g05cntrc,input,5.453705,2026-05-03T04:51:12.993844,0.00272685,P2PKH
tx_9946f86d051f4b01,bc1q3xdqtvmpz9wauua84mjc,output,5.06480707,2026-05-03T04:51:12.993844,0.0,P2TR
tx_9e286bede8ce4884,bc1q3xdqtvmpz9wauua84mjc,input,5.06480707,2026-05-03T05:04:16.462333,0.0025324,P2PKH
tx_9e286bede8ce4884,bc1qgkwnxey46pfrmamxlums,output,4.67286628,2026-05-03T05:04:16.462333,0.0,P2PKH
tx_38fabe6418a24fbd,bc1qgkwnxey46pfrmamxlums,input,4.67286628,2026-05-03T05:34:22.599851,0.00233643,P2TR
tx_38fabe6418a24fbd,bc1qn90rvulyd70y40s04zww,output,4.4191304,2026-05-03T05:34:22.599851,0.0,P2PKH
tx_3ba095c654434f80,bc1qn90rvulyd70y40s04zww,input,4.4191304,2026-05-03T06:23:05.143035,0.00220957,P2WPKH
tx_3ba095c654434f80,bc1qgd8fk42w9ukdw5w9k0gf,output,4.15133599,2026-05-03T06:23:05.143035,0.0,P2PKH
tx_ac6d9c08200f409b,bc1qgd8fk42w9ukdw5w9k0gf,input,4.15133599,2026-05-03T06:42:20.403176,0.00207567,P2WPKH
tx_ac6d9c08200f409b,bc1qam6c724q4ky6laq5ev96,output,3.87765202,2026-05-03T06:42:20.403176,0.0,P2TR
tx_addc7a2255a74d49,bc1qam6c724q4ky6laq5ev96,input,3.87765202,2026-05-03T06:53:13.422563,0.00193883,P2PKH
tx_addc7a2255a74d49,bc1qgve8vue7ymg9xg5eegz8,output,3.72246917,2026-05-03T06:53:13.422563,0.0,P2WPKH
tx_81d57aaf917c48e4,bc1qgve8vue7ymg9xg5eegz8,input,3.72246917,2026-05-03T08:04:58.039837,0.00186123,P2PKH
tx_81d57aaf917c48e4,bc1q6gf6cxl8d8ujv5q4ldyq,output,3.47493746,2026-05-03T08:04:58.039837,0.0,P2WPKH
tx_771b75dcd2cc414c,bc1q6gf6cxl8d8ujv5q4ldyq,input,3.47493746,2026-05-03T08:45:59.136411,0.00173747,P2WPKH
tx_771b75dcd2cc414c,bc1q4cvgcs0cjdfwthlx4kza,output,3.28809961,2026-05-03T08:45:59.136411,0.0,P2PKH
tx_172d8c548faf45b4,bc1q4cvgcs0cjdfwthlx4kza,input,3.28809961,2026-05-03T10:05:16.177613,0.00164405,P2WPKH
tx_172d8c548faf45b4,bc1qf3s3aklgwzvy6k9pr5h8,output,3.09751729,2026-05-03T10:05:16.177613,0.0,P2WPKH
tx_ff6bc63d674841dc,bc1qf3s3aklgwzvy6k9pr5h8,input,3.09751729,2026-05-03T10:48:37.737652,0.00154876,P2TR
tx_ff6bc63d674841dc,bc1qnygfxdzcymum8rz3vk2w,output,2.98529962,2026-05-03T10:48:37.737652,0.0,P2WPKH
tx_6bc1a81a353e434c,bc1qnygfxdzcymum8rz3vk2w,input,2.98529962,2026-05-03T11:36:50.646324,0.00149265,P2PKH
tx_6bc1a81a353e434c,bc1q3jdsf2xtegzyf3tnkm4q,output,2.81853703,2026-05-03T11:36:50.646324,0.0,P2WPKH
tx_163ad3b087d846a8,bc1qxjatp27t9xu6uuvu9q9w,input,11.80091093,2026-05-31T22:13:08.193654,0.00590046,P2PKH
tx_163ad3b087d846a8,bc1qhdxhaldfz2jqvjpjlud7,output,10.96436462,2026-05-31T22:13:08.193654,0.0,P2PKH
tx_93c74c804e254160,bc1qhdxhaldfz2jqvjpjlud7,input,10.96436462,2026-05-31T23:09:18.787341,0.00548218,P2PKH
tx_93c74c804e254160,bc1q78ck9z9appfn7ghrvkz7,output,10.58288847,2026-05-31T23:09:18.787341,0.0,P2PKH
tx_c83ae8a08e5f4b1e,bc1q78ck9z9appfn7ghrvkz7,input,10.58288847,2026-05-31T23:53:35.420183,0.00529144,P2PKH
tx_c83ae8a08e5f4b1e,bc1qhzvg7fgvwdsuhnaslg7h,output,9.78372751,2026-05-31T23:53:35.420183,0.0,P2PKH
tx_16b1f0f1d5064f10,bc1qhzvg7fgvwdsuhnaslg7h,input,9.78372751,2026-06-01T00:55:07.679347,0.00489186,P2WPKH
tx_16b1f0f1d5064f10,bc1qwe4gu58tynh7lgt7kaa9,output,9.34700295,2026-06-01T00:55:07.679347,0.0,P2PKH
tx_c41ef7456b454a75,bc1qwe4gu58tynh7lgt7kaa9,input,9.34700295,2026-06-01T01:38:43.193724,0.0046735,P2PKH
tx_c41ef7456b454a75,bc1q2mywg2fps6wge3jf0kpm,output,8.99334568,2026-06-01T01:38:43.193724,0.0,P2PKH
tx_68d3873e4e834efe,bc1q2mywg2fps6wge3jf0kpm,input,8.99334568,2026-06-01T03:03:29.357986,0.00449667,P2PKH
tx_68d3873e4e834efe,bc1qlutwya6hs2yxdpef5z5g,output,8.33321229,2026-06-01T03:03:29.357986,0.0,P2WPKH
tx_587994be9d324bda,bc1qlutwya6hs2yxdpef5z5g,input,8.33321229,2026-06-01T03:46:30.544814,0.00416661,P2TR
tx_587994be9d324bda,bc1qjtp69yrrfslh5hwu4xhx,output,7.93883745,2026-06-01T03:46:30.544814,0.0,P2PKH
tx_98c3c011bceb41ad,bc1qjtp69yrrfslh5hwu4xhx,input,7.93883745,2026-06-01T04:35:42.178237,0.00396942,P2TR
tx_98c3c011bceb41ad,bc1qez4hlzk02yh52tlzhxn3,output,7.39763403,2026-06-01T04:35:42.178237,0.0,P2PKH
tx_3555ae978205457e,bc1qez4hlzk02yh52tlzhxn3,input,7.39763403,2026-06-01T04:46:33.480671,0.00369882,P2TR
tx_3555ae978205457e,bc1q5rny7qdy355tyal84aln,output,7.12996093,2026-06-01T04:46:33.480671,0.0,P2PKH
tx_8a30da9913e54c0b,bc1q5rny7qdy355tyal84aln,input,7.12996093,2026-06-01T05:28:12.882630,0.00356498,P2WPKH
tx_8a30da9913e54c0b,bc1qc040amuyht5vnehnju46,output,6.82054923,2026-06-01T05:28:12.882630,0.0,P2TR
tx_c0c781c82f46447c,bc1qc040amuyht5vnehnju46,input,6.82054923,2026-06-01T06:39:47.986335,0.00341027,P2PKH
tx_c0c781c82f46447c,bc1qjpmpcdg4g98293aarl3k,output,6.32654459,2026-06-01T06:39:47.986335,0.0,P2PKH
tx_2e014ce04e424ab9,bc1qjpmpcdg4g98293aarl3k,input,6.32654459,2026-06-01T08:07:03.770758,0.00316327,P2PKH
tx_2e014ce04e424ab9,bc1qwukayt6gw0pjlfhd4842,output,5.97551917,2026-06-01T08:07:03.770758,0.0,P2PKH
tx_69d3a91bdde04af1,bc1qwukayt6gw0pjlfhd4842,input,5.97551917,2026-06-01T08:34:50.939335,0.00298776,P2TR
tx_69d3a91bdde04af1,bc1qh47qd2az7vnqdpmhgk9l,output,5.5892677,2026-06-01T08:34:50.939335,0.0,P2WPKH
tx_0a4556021b154f39,bc1qh47qd2az7vnqdpmhgk9l,input,5.5892677,2026-06-01T09:23:00.663704,0.00279463,P2WPKH
tx_0a4556021b154f39,bc1qdkv3tu30rp7qd0r94jvn,output,5.38211908,2026-06-01T09:23:00.663704,0.0,P2PKH
tx_29c076c02e79467a,bc1qdkv3tu30rp7qd0r94jvn,input,5.38211908,2026-06-01T09:42:49.120879,0.00269106,P2WPKH
tx_29c076c02e79467a,bc1qnlptjdd44paj6d99e9aa,output,4.95985099,2026-06-01T09:42:49.120879,0.0,P2PKH
tx_c3da0549ee9a40cf,bc1qnlptjdd44paj6d99e9aa,input,4.95985099,2026-06-01T10:11:08.808285,0.00247993,P2WPKH
tx_c3da0549ee9a40cf,bc1qataf2lpsy4smvnm4y88c,output,4.75396958,2026-06-01T10:11:08.808285,0.0,P2TR
tx_5432d08d30e447a3,bc1qataf2lpsy4smvnm4y88c,input,4.75396958,2026-06-01T10:26:31.381565,0.00237698,P2WPKH
tx_5432d08d30e447a3,bc1q7zj0gdxn7vydgvzwsvzr,output,4.37735223,2026-06-01T10:26:31.381565,0.0,P2PKH
tx_5b68cbc3c2c34009,bc1qxawdtxxhxhpjlpz95my2,input,9.91212283,2026-07-06T22:13:08.193989,0.00495606,P2PKH
tx_5b68cbc3c2c34009,bc1q8tqm9d6uxm7n0n4g460f,output,9.3209723,2026-07-06T22:13:08.193989,0.0,P2TR
tx_1b70bed19e6243a6,bc1q8tqm9d6uxm7n0n4g460f,input,9.3209723,2026-07-06T23:01:57.579552,0.00466049,P2PKH
tx_1b70bed19e6243a6,bc1qv2hk3agtyj5p040nu68a,output,8.94448129,2026-07-06T23:01:57.579552,0.0,P2WPKH
tx_f9fe398973114410,bc1qv2hk3agtyj5p040nu68a,input,8.94448129,2026-07-07T00:27:47.127240,0.00447224,P2PKH
tx_f9fe398973114410,bc1q8g4u6luz9ylutzph0edy,output,8.37617078,2026-07-07T00:27:47.127240,0.0,P2PKH
tx_7f41a2d253534736,bc1q8g4u6luz9ylutzph0edy,input,8.37617078,2026-07-07T00:39:35.055489,0.00418809,P2PKH
tx_7f41a2d253534736,bc1q7hgxz37dfw2xjhmvhhe8,output,7.91388447,2026-07-07T00:39:35.055489,0.0,P2PKH
tx_2e7f3c634d8c4ea4,bc1q7hgxz37dfw2xjhmvhhe8,input,7.91388447,2026-07-07T01:57:40.793072,0.00395694,P2PKH
tx_2e7f3c634d8c4ea4,bc1qywfdngekvkac4yt9x824,output,7.46753847,2026-07-07T01:57:40.793072,0.0,P2PKH
tx_451b5faa270647f1,bc1qywfdngekvkac4yt9x824,input,7.46753847,2026-07-07T03:03:38.008227,0.00373377,P2PKH
tx_451b5faa270647f1,bc1qppuqw75lz2djjww432cn,output,6.8711906,2026-07-07T03:03:38.008227,0.0,P2WPKH
tx_bf66a7f7bb5a4660,bc1qppuqw75lz2djjww432cn,input,6.8711906,2026-07-07T03:39:19.988555,0.0034356,P2PKH
tx_bf66a7f7bb5a4660,bc1q76y34vm56g3den7hpy6v,output,6.38123678,2026-07-07T03:39:19.988555,0.0,P2PKH
tx_3feb4ed4cf9d4468,bc1q76y34vm56g3den7hpy6v,input,6.38123678,2026-07-07T04:20:01.811731,0.00319062,P2WPKH
tx_3feb4ed4cf9d4468,bc1q5wa7mwd0h5y6ckq4nkg8,output,5.87202114,2026-07-07T04:20:01.811731,0.0,P2PKH
tx_27a15eea80df4d0c,bc1q5wa7mwd0h5y6ckq4nkg8,input,5.87202114,2026-07-07T04:45:39.272405,0.00293601,P2TR
tx_27a15eea80df4d0c,bc1qqqargepmp3zpk53su97f,output,5.615455,2026-07-07T04:45:39.272405,0.0,P2PKH
tx_e16c31a50158439a,bc1qqqargepmp3zpk53su97f,input,5.615455,2026-07-07T05:01:29.468704,0.00280773,P2PKH
tx_e16c31a50158439a,bc1qhuxgqlf5wqjqkj8khcsv,output,5.26403531,2026-07-07T05:01:29.468704,0.0,P2PKH
tx_51221e3f0d1c4bf4,bc1qhuxgqlf5wqjqkj8khcsv,input,5.26403531,2026-07-07T06:15:03.801757,0.00263202,P2WPKH
tx_51221e3f0d1c4bf4,bc1q0q5zsl902rl65rnkpg2h,output,5.03603444,2026-07-07T06:15:03.801757,0.0,P2PKH
tx_de2f4900b2cb4d7e,bc1qxek3jwh0dl5tcrfvljha,input,3.19459134,2026-04-27T22:13:08.194204,0.0015973,P2WPKH
tx_de2f4900b2cb4d7e,bc1q66ws4nuhgwt4dwyem4hf,output,2.98207523,2026-04-27T22:13:08.194204,0.0,P2PKH
tx_0880d240f6674072,bc1q66ws4nuhgwt4dwyem4hf,input,2.98207523,2026-04-27T22:24:14.138429,0.00149104,P2WPKH
tx_0880d240f6674072,bc1q2gectmlkjpdpg9fkxg3g,output,2.83226664,2026-04-27T22:24:14.138429,0.0,P2PKH
tx_5973d7f922e043c9,bc1q2gectmlkjpdpg9fkxg3g,input,2.83226664,2026-04-27T23:25:21.435446,0.00141613,P2WPKH
tx_5973d7f922e043c9,bc1qtzqf3pfqyh236ztawdp5,output,2.63487198,2026-04-27T23:25:21.435446,0.0,P2PKH
tx_dd3a654abd8b4676,bc1qtzqf3pfqyh236ztawdp5,input,2.63487198,2026-04-28T00:14:10.883665,0.00131744,P2WPKH
tx_dd3a654abd8b4676,bc1q9r9w7gldehdellefms85,output,2.43810733,2026-04-28T00:14:10.883665,0.0,P2WPKH
tx_ebc3e6a2912d4b2b,bc1q9r9w7gldehdellefms85,input,2.43810733,2026-04-28T01:35:30.511367,0.00121905,P2WPKH
tx_ebc3e6a2912d4b2b,bc1q249n4g9pze4aglv237lj,output,2.34408838,2026-04-28T01:35:30.511367,0.0,P2WPKH
tx_31c4c44441864a7a,bc1q249n4g9pze4aglv237lj,input,2.34408838,2026-04-28T01:59:58.699379,0.00117204,P2WPKH
tx_31c4c44441864a7a,bc1qys706yvjf7czrzqq946h,output,2.26733896,2026-04-28T01:59:58.699379,0.0,P2TR
tx_1c7a21357926430d,bc1qys706yvjf7czrzqq946h,input,2.26733896,2026-04-28T02:32:43.638536,0.00113367,P2PKH
tx_1c7a21357926430d,bc1q8x4ntwgygk96wn3fnyed,output,2.15610372,2026-04-28T02:32:43.638536,0.0,P2PKH
tx_6b9753a564de49cc,bc1qj7dx7uqmhjxqqlzwaagp,input,2.27442715,2026-04-24T22:13:08.194347,0.00113721,P2PKH
tx_6b9753a564de49cc,bc1qvw7fsp0qk0rmh9hunhg9,output,2.13108975,2026-04-24T22:13:08.194347,0.0,P2TR
tx_a689f9cde50841a3,bc1qvw7fsp0qk0rmh9hunhg9,input,2.13108975,2026-04-24T23:18:52.467558,0.00106554,P2WPKH
tx_a689f9cde50841a3,bc1q4jjpf5an8k8ajdpxpyv0,output,1.96476746,2026-04-24T23:18:52.467558,0.0,P2PKH
tx_00fe2763e3174544,bc1q4jjpf5an8k8ajdpxpyv0,input,1.96476746,2026-04-24T23:42:22.300654,0.00098238,P2WPKH
tx_00fe2763e3174544,bc1qgz8c3j24eq0xa8ghmfgm,output,1.90333638,2026-04-24T23:42:22.300654,0.0,P2TR
tx_bbc75e6bdab341ff,bc1qgz8c3j24eq0xa8ghmfgm,input,1.90333638,2026-04-25T01:07:35.683049,0.00095167,P2PKH
tx_bbc75e6bdab341ff,bc1qnvr7y3hexkxc8msj43mw,output,1.78602838,2026-04-25T01:07:35.683049,0.0,P2WPKH
tx_e54f406c182f4c3a,bc1qnvr7y3hexkxc8msj43mw,input,1.78602838,2026-04-25T02:35:14.511307,0.00089301,P2PKH
tx_e54f406c182f4c3a,bc1qhjtus27szn726hzvlmsr,output,1.66269068,2026-04-25T02:35:14.511307,0.0,P2WPKH
tx_249f50cd3aa54642,bc1qhjtus27szn726hzvlmsr,input,1.66269068,2026-04-25T03:45:05.604449,0.00083135,P2PKH
tx_249f50cd3aa54642,bc1qnxmf37xwcsvjt0aqz27t,output,1.54522995,2026-04-25T03:45:05.604449,0.0,P2WPKH
tx_2628d3fd10ea4679,bc1qnxmf37xwcsvjt0aqz27t,input,1.54522995,2026-04-25T04:29:34.704338,0.00077261,P2PKH
tx_2628d3fd10ea4679,bc1qv3ghh2vdm09jv40edlgq,output,1.46541768,2026-04-25T04:29:34.704338,0.0,P2PKH
tx_8d48b69777304b4c,bc1qv3ghh2vdm09jv40edlgq,input,1.46541768,2026-04-25T05:24:16.321369,0.00073271,P2PKH
tx_8d48b69777304b4c,bc1qc9rfqdj9447ug0el70ma,output,1.41675153,2026-04-25T05:24:16.321369,0.0,P2TR
tx_b54e21deea6042e5,bc1qc9rfqdj9447ug0el70ma,input,1.41675153,2026-04-25T06:21:37.724868,0.00070838,P2PKH
tx_b54e21deea6042e5,bc1qz2j2cqjk3ndfwvfsyh6z,output,1.3258352,2026-04-25T06:21:37.724868,0.0,P2PKH
tx_16a8bd5f913c4d01,bc1qz2j2cqjk3ndfwvfsyh6z,input,1.3258352,2026-04-25T07:49:19.773880,0.00066292,P2PKH
tx_16a8bd5f913c4d01,bc1qqt0afq8czxtpucddpqq0,output,1.24131586,2026-04-25T07:49:19.773880,0.0,P2PKH
tx_2d5af9432914455a,bc1qqt0afq8czxtpucddpqq0,input,1.24131586,2026-04-25T08:40:58.997101,0.00062066,P2PKH
tx_2d5af9432914455a,bc1qa4vqxzqvcexv6eczx4r7,output,1.15492241,2026-04-25T08:40:58.997101,0.0,P2TR
tx_c5039da5c406433f,bc1qa4vqxzqvcexv6eczx4r7,input,1.15492241,2026-04-25T08:53:27.122521,0.00057746,P2WPKH
tx_c5039da5c406433f,bc1qs45apxwucp0nnpfphnsn,output,1.08795739,2026-04-25T08:53:27.122521,0.0,P2PKH
tx_c588a80e99494bef,bc1qs45apxwucp0nnpfphnsn,input,1.08795739,2026-04-25T09:19:28.855160,0.00054398,P2WPKH
tx_c588a80e99494bef,bc1qd4w5taxhdz0rd2hungwz,output,1.01554207,2026-04-25T09:19:28.855160,0.0,P2PKH
tx_01b4079d10f848c4,bc1qd4w5taxhdz0rd2hungwz,input,1.01554207,2026-04-25T09:40:36.241754,0.00050777,P2TR
tx_01b4079d10f848c4,bc1qczzkq2q6f9q72wv99e27,output,0.98424059,2026-04-25T09:40:36.241754,0.0,P2PKH
tx_f7d0d743190f4679,bc1qczzkq2q6f9q72wv99e27,input,0.98424059,2026-04-25T10:33:56.477179,0.00049212,P2WPKH
tx_f7d0d743190f4679,bc1qypxwfg0sjwadk4j9z4w5,output,0.91952718,2026-04-25T10:33:56.477179,0.0,P2PKH
